,address,rent,sold,sold year,sqft,var,zipcode
1534,119 Baxter St APT 10,6000,,,,2,10013
1535,119 Baxter St APT 11F,6500,,,,2,10013
1536,119 Baxter St APT 1R,3100,,,,2,10013
1537,119 Baxter St APT 10R,6500,,,,2,10013
1538,119 Baxter St APT 10F,6500,,,,2,10013
1539,119 Baxter St APT 9R,2800,,,,2,10013
1540,119 Baxter St APT 4R,2700,,,,2,10013
1541,119 Baxter St APT 2R,3100,,,,2,10013
1542,127 Mott St APT 7,2795,,,,2,10013
1543,127 Mott St APT 2,3900,,,,2,10013
1544,127 Mott St APT 6,3200,,,,2,10013
1545,127 Mott St APT 3,2795,,,,2,10013
1546,127 Mott St APT 2R,3208,,,,2,10013
1547,127 Mott St APT 1R,3208,,,,2,10013
1548,127 Mott St APT 3R,3208,,,,2,10013
1549,127 Mott St APT 5,2795,,,,2,10013
1550,185 Hester St APT 1R,3285,,,,2,10013
1551,185 Hester St APT 2,2585,,,,2,10013
1552,185 Hester St APT 2R,2625,,,,2,10013
1553,185 Hester St APT 1,3495,,,,2,10013
1554,116 Mott St APT 16,2874,,,,2,10013
1555,116 Mott St APT 28,3200,,,,2,10013
1556,116 Mott St APT 27,3250,,,,2,10013
1557,116 Mott St APT 17,2500,,,,2,10013
1558,116 Mott St APT 10,2750,,,,2,10013
1559,116 Mott St APT 31,3200,,,,2,10013
1560,116 Mott St APT 30,6500,,,,2,10013
1561,116 Mott St APT 11,3208,,,,2,10013
1562,116 Mott St APT 2,2500,,,,2,10013
1563,116 Mott St APT 14,6500,,,,2,10013
1564,116 Mott St APT 18,2750,,,,2,10013
1565,116 Mott St APT 15,3208,,,,2,10013
1566,116 Mott St APT 20,3600,3000,2015,450,0,10013
1567,77 Madison St APT 19,3092,,,,2,10002
1568,33 Henry St APT 16,4200,,,,2,10002
1569,33 Henry St APT 6,3299,,,,2,10002
1570,33 Henry St APT 12,3365,,,,2,10002
1571,33 Henry St APT 10,3365,,,,2,10002
1572,33 Henry St APT 18,3365,,,,2,10002
1573,33 Henry St APT 2,3365,,,,2,10002
1574,33 Henry St FRNT A,3365,,,,2,10002
1575,33 Henry St APT 13,4060,,,,2,10002
1576,33 Henry St APT 14,4200,,,,2,10002
1577,33 Henry St APT 15,3300,,,,2,10002
1578,33 Henry St APT 4,4200,,,,2,10002
1579,33 Henry St APT 3,3300,,,,2,10002
1580,33 Henry St APT 8,4594,,,,2,10002
1581,33 Henry St APT 5,4594,,,,2,10002
1582,41 Henry St # 2,3295,,,,2,10002
1583,41 Henry St APT 5,3295,,,,2,10002
1584,41 Henry St APT 13,3295,,,,2,10002
1585,41 Henry St APT 6,3295,,,,2,10002
1586,41 Henry St APT 4,3295,,,,2,10002
1587,41 Henry St APT 19,3295,,,,2,10002
1588,41 Henry St APT 19A,3299,,,,2,10002
1589,41 Henry St APT 20,3295,,,,2,10002
1590,41 Henry St APT 7,3295,,,,2,10002
1591,41 Henry St APT 14,3295,,,,2,10002
1592,366 Broadway APT 6D,8895,3300000,2018,2837,0,10013
1593,366 Broadway APT 6D,8000,,,,2,10013
1594,95 Madison St APT 1A,2550,338000,2007,419,0,10002
1595,95 Madison St APT 2A,2550,140000,2000,419,0,10002
1596,95 Madison St APT 5A,2550,102500,1995,419,0,10002
1597,95 Madison St APT 1B,2550,334700,2007,419,0,10002
1598,95 Madison St APT 2B,2625,403000,2018,391,0,10002
1599,95 Madison St APT 5B,2550,102500,1995,419,0,10002
1600,95 Madison St APT 1C,2300,150000,2009,391,0,10002
1601,95 Madison St APT 2C,2550,103500,1995,391,0,10002
1602,95 Madison St APT 3C,2300,104500,1995,391,0,10002
1603,95 Madison St APT 4C,2300,104000,1995,391,0,10002
1604,95 Madison St APT 5C,2300,319800,2010,391,0,10002
1605,95 Madison St APT 1D,2300,100000,1999,391,0,10002
1606,95 Madison St APT 2D,2545,103500,1995,395,0,10002
1607,95 Madison St APT 3D,2300,104500,1995,391,0,10002
1608,95 Madison St APT 5D,2300,101500,1995,391,0,10002
1609,95 Madison St APT 4D,2300,338000,2006,391,0,10002
1610,95 Madison St APT 4B,2550,103500,1995,419,0,10002
1611,95 Madison St APT 3B,2550,403000,2018,419,0,10002
1612,95 Madison St APT 4A,2550,300000,2006,419,0,10002
1613,95 Madison St APT 3A,2550,340000,2008,419,0,10002
1614,354 Broadway APT 7,16500,2700000,2012,2810,0,10013
1615,354 Broadway APT 11,23000,3000000,2011,2810,0,10013
1616,354 Broadway APT 6,16500,1150000,2006,2630,0,10013
1617,354 Broadway APT 5,23000,3870000,2013,4004,0,10013
1618,354 Broadway APT 4,23000,1146000,2000,4004,0,10013
1619,354 Broadway APT 3,19500,2810000,2006,6200,0,10013
1620,354 Broadway APT 2,15495,4200000,2017,4164,0,10013
1621,354 Broadway APT 1-B,14900,1675000,2006,3500,0,10013
1622,354 Broadway APT 8,14000,1298500,1999,2793,0,10013
1623,354 Broadway APT 1-E,22500,,,,2,10013
1624,354 Broadway APT 9,14000,3975000,2018,2763,0,10013
1625,354 Broadway APT 10,19500,2600000,2007,2810,0,10013
1626,354 Broadway APT 7,16500,,,,2,10013
1627,101 Leonard St APT 5E,12500,3171848,2015,1963,0,10013
1628,101 Leonard St APT 2B,13000,3131118,2014,1815,0,10013
1629,101 Leonard St APT 6E,13222,3100571,2015,1963,0,10013
1630,101 Leonard St APT 10A,4600,857000,2015,835,0,10013
1631,101 Leonard St APT 4C,5500,1313542,2014,951,0,10013
1632,101 Leonard St APT 8B,12500,2987725,2015,1815,0,10013
1633,101 Leonard St APT 2F,7500,1350000,2015,1275,0,10013
1634,101 Leonard St APT 8C,5600,1374637,2015,951,0,10013
1635,101 Leonard St APT 3D,10000,2925000,2016,1510,0,10013
1636,101 Leonard St APT 10F,7800,1905962,2014,1275,0,10013
1637,101 Leonard St APT 7A,4700,1120075,2014,835,0,10013
1638,101 Leonard St APT 10C,5600,1355698,2015,951,0,10013
1639,101 Leonard St # 9EE,14250,,,,2,10013
1640,101 Leonard St APT 11B,16500,3400000,2015,1815,0,10013
1641,101 Leonard St APT 8D,8975,,,,2,10013
1642,101 Leonard St,9500,2138325,2015,1466,0,10013
1643,101 Leonard St,10000,2392887,2015,1646,0,10013
1644,101 Leonard St,5000,2275000,2015,889,0,10013
1645,376 Broadway APT 2B,4625,850000,2007,810,0,10013
1646,376 Broadway APT 2C,3200,170000,1999,595,0,10013
1647,376 Broadway APT 2D,3000,,,,2,10013
1648,376 Broadway APT 2F,4600,887000,2016,820,0,10013
1649,376 Broadway APT 2G,3200,605000,2013,600,0,10013
1650,376 Broadway APT 3B,4600,845000,2014,810,0,10013
1651,376 Broadway APT 3D,3000,,,,2,10013
1652,376 Broadway APT 3E,3200,,,,2,10013
1653,376 Broadway APT 3F,5000,835000,2013,900,0,10013
1654,376 Broadway APT 3G,3195,650000,2014,600,0,10013
1655,376 Broadway APT 4A,3195,170000,1999,600,0,10013
1656,376 Broadway APT 4B,4500,860000,2008,810,0,10013
1657,376 Broadway APT 4C,3200,174500,1998,595,0,10013
1658,376 Broadway APT 4E,3200,180500,1997,595,0,10013
1659,376 Broadway APT 4F,3700,920700,2015,600,0,10013
1660,376 Broadway APT 4G,3200,202000,2000,600,0,10013
1661,376 Broadway APT 5A,3195,144000,1998,590,0,10013
1662,376 Broadway APT 5B,5000,,,,2,10013
1663,376 Broadway APT 5C,3200,,,,2,10013
1664,376 Broadway APT 5D,3000,,,,2,10013
1665,376 Broadway APT 5E,3134,,,,2,10013
1666,376 Broadway APT 5F,5000,235500,1998,820,0,10013
1667,376 Broadway APT 5G,3200,142000,1997,600,0,10013
1668,376 Broadway APT 6B,4995,216000,1997,810,0,10013
1669,376 Broadway APT 6C,3200,,,,2,10013
1670,81 White St,19000,,,,2,10013
1671,50 Franklin Street #PHC,6000,2000000,2013,1004,0,10013
1672,50 Bayard St,2600,198000,1999,412,0,10013
1673,50 Bayard St,2600,198000,1999,412,0,10013
1674,123 Baxter St,14900,3250000,2015,2379,0,10013
1675,123 Baxter St,15500,44500000,2007,2379,0,10013
1676,161 Grand St # 2B,10500,2900000,2013,1816,0,10013
1677,161 Grand St # 6B,12500,,,,2,10013
1678,161 Grand St # 3B,11000,,,,2,10013
1679,161 Grand St # 8B,12000,,,,2,10013
1680,161 Grand St # 5B,11000,3410000,2016,1831,0,10013
1681,161 Grand St # 9B,11500,2500000,2012,1831,0,10013
1682,161 Grand St # 4B,11000,2350000,2012,1831,0,10013
1683,161 Grand St # 7B,12500,2425000,2006,1831,0,10013
1684,161 Grand St APT 2A,12950,2250000,2010,1832,0,10013
1685,161 Grand St APT 6A,12500,2750000,2012,1771,0,10013
1686,161 Grand St APT 3A,11000,3400000,2015,1771,0,10013
1687,161 Grand St PENTHOUSE B,8950,1820000,2013,1420,0,10013
1688,161 Grand St PENTHOUSE A,24000,,,,2,10013
1689,161 Grand St APT 4A,12500,,,,2,10013
1690,161 Grand St APT 9A,12000,2750000,2008,1771,0,10013
1691,161 Grand St APT 7A,,3350000,2014,1800,1,10013
1692,161 Grand St APT 8A,11000,3005000,2012,1771,0,10013
1693,161 Grand St APT 8A,11000,,,,2,10013
1694,161 Grand St APT 7A,11050,,,,2,10013
1695,161 Grand St APT 7A,11050,,,,2,10013
1696,161 Grand St APT 5A,12500,3400000,2018,1771,0,10013
1697,133 Mulberry St # 4C,7999,,,,2,10013
1698,133 Mulberry St # 4B,7900,,,,2,10013
1699,133 Mulberry St # 3B,7900,1998316,2016,1351,0,10013
1700,133 Mulberry St # 3C,7999,2250000,2016,1384,0,10013
1701,133 Mulberry St # 4A,7900,1950000,2018,1544,0,10013
1702,133 Mulberry St # 5A,7700,2000000,2018,1544,0,10013
1703,133 Mulberry St # 6D,12500,2392887,2018,1820,0,10013
1704,133 Mulberry St # 6C,4275,,,,2,10013
1705,133 Mulberry St # 3A,7700,,,,2,10013
1706,133 Mulberry St # 2B,23000,3200000,2016,2957,0,10013
1707,133 Mulberry St # 4D,9333,2290000,2017,1820,0,10013
1708,133 Mulberry St # 6B,13500,,,,2,10013
1709,133 Mulberry St # 3D,12500,,,,2,10013
1710,133 Mulberry St # 6A,7700,,,,2,10013
1711,133 Mulberry St # 4C,7999,,,,2,10013
1712,133 Mulberry St # 2A,16000,,,,2,10013
1713,133 Mulberry St APT 5C,8000,2000000,2018,1384,0,10013
1714,133 Mulberry St APT 5B,7900,,,,2,10013
1715,133 Mulberry St APT 4A,8900,,,,2,10013
1716,133 Mulberry St APT 4D,11500,2250000,2017,1820,0,10013
1717,133 Mulberry St APT 5A,8750,,,,2,10013
1718,133 Mulberry St APT 6D,11500,,,,2,10013
1719,133 Mulberry St FRNT A,10000,,,,2,10013
1720,133 Mulberry St STE 4W2,3495,,,,2,10013
1721,133 Mulberry St APT 6S,3495,,,,2,10013
1722,133 Mulberry St # 4C,7999,,,,2,10013
1723,133 Mulberry St # 4B,7900,,,,2,10013
1724,133 Mulberry St # 3B,7900,1998316,2016,1351,0,10013
1725,133 Mulberry St # 3C,7999,2250000,2016,1384,0,10013
1726,133 Mulberry St # 4A,7900,1950000,2018,1544,0,10013
1727,133 Mulberry St # 5A,7700,2000000,2018,1544,0,10013
1728,133 Mulberry St # 6D,12500,2392887,2018,1820,0,10013
1729,133 Mulberry St # 6C,4275,,,,2,10013
1730,133 Mulberry St # 3A,7700,,,,2,10013
1731,133 Mulberry St # 2B,23000,3200000,2016,2957,0,10013
1732,133 Mulberry St # 4D,9333,2290000,2017,1820,0,10013
1733,133 Mulberry St # 6B,13500,,,,2,10013
1734,133 Mulberry St # 3D,12500,,,,2,10013
1735,133 Mulberry St # 6A,7700,,,,2,10013
1736,133 Mulberry St # 4C,7999,,,,2,10013
1737,133 Mulberry St # 2A,16000,,,,2,10013
1738,133 Mulberry St APT 5C,8000,2000000,2018,1384,0,10013
1739,133 Mulberry St APT 5B,7900,,,,2,10013
1740,133 Mulberry St APT 4A,8900,,,,2,10013
1741,133 Mulberry St APT 4D,11500,2250000,2017,1820,0,10013
1742,133 Mulberry St APT 5A,8750,,,,2,10013
1743,133 Mulberry St APT 6D,11500,,,,2,10013
1744,133 Mulberry St FRNT A,10000,,,,2,10013
1745,133 Mulberry St STE 4W2,3495,,,,2,10013
1746,133 Mulberry St APT 6S,3495,,,,2,10013
1747,80 Elizabeth St APT 3A,3712,170500,1996,907,0,10013
1748,80 Elizabeth St APT 3D,2800,450000,2017,504,0,10013
1749,80 Elizabeth St APT 7A,3495,323000,2000,713,0,10013
1750,80 Elizabeth St APT 2E,3400,,,,2,10013
1751,80 Elizabeth St APT 2F,6170,845000,2012,1050,0,10013
1752,80 Elizabeth St APT 2H,4400,235000,1998,879,0,10013
1753,80 Elizabeth St APT 2J,3300,152500,1996,691,0,10013
1754,80 Elizabeth St APT 2K,3200,770000,2016,700,0,10013
1755,80 Elizabeth St APT 2L,3000,152500,1996,700,0,10013
1756,80 Elizabeth St APT 2M,3200,152500,1996,700,0,10013
1757,80 Elizabeth St APT 2A,3750,345000,2001,1013,0,10013
1758,80 Elizabeth St APT 3B,3300,,,,2,10013
1759,80 Elizabeth St APT 2C,2500,210000,2004,437,0,10013
1760,80 Elizabeth St APT 3F,4400,,,,2,10013
1761,80 Elizabeth St APT 3G,4400,780000,2006,879,0,10013
1762,80 Elizabeth St APT 3H,4400,203000,1996,879,0,10013
1763,80 Elizabeth St APT 3J,3300,,,,2,10013
1764,80 Elizabeth St APT 3L,3200,680000,2013,700,0,10013
1765,80 Elizabeth St APT 3M,3200,158000,1996,700,0,10013
1766,80 Elizabeth St APT 3N,3589,158000,1996,867,0,10013
1767,80 Elizabeth St APT 3P,3285,570000,2011,670,0,10013
1768,80 Elizabeth St APT 3Q,3350,157500,1997,636,0,10013
1769,80 Elizabeth St APT 3R,4400,1100000,2017,803,0,10013
1770,80 Elizabeth St APT 5A,3300,515000,2006,713,0,10013
1771,60 Henry St,3750,,,,2,10002
1772,50 Henry St PENTHOUSE B,4420,850000,2013,938,0,10002
1773,50 Henry St APT 2B,2800,134000,1995,504,0,10002
1774,50 Henry St APT 2C,2800,130000,1995,493,0,10002
1775,50 Henry St APT 3A,3180,183000,1993,558,0,10002
1776,50 Henry St APT 3B,3325,193000,1997,570,0,10002
1777,50 Henry St APT 3C,2750,166000,1997,493,0,10002
1778,50 Henry St APT 4A,3195,,,,2,10002
1779,50 Henry St APT 4B,3240,,,,2,10002
1780,50 Henry St APT 4C,2775,122000,1995,493,0,10002
1781,50 Henry St APT 5A,3200,,,,2,10002
1782,50 Henry St APT 5B,3206,144000,1995,570,0,10002
1783,50 Henry St APT 5C,2800,125000,1995,493,0,10002
1784,50 Henry St APT 6A,3200,146000,1995,558,0,10002
1785,50 Henry St APT 6B,3240,145500,1995,570,0,10002
1786,50 Henry St APT 7A,3200,150500,1995,558,0,10002
1787,50 Henry St APT 7B,3200,738000,2018,760,0,10002
1788,50 Henry St APT 7C,2800,630000,2018,493,0,10002
1789,50 Henry St APT 8A,3200,,,,2,10002
1790,50 Henry St APT 8B,3231,155500,1995,570,0,10002
1791,50 Henry St APT 9A,3100,575000,2018,750,0,10002
1792,50 Henry St APT 9B,3250,155500,1995,570,0,10002
1793,50 Henry St APT 9C,2800,,,,2,10002
1794,50 Henry St APT 10B,3250,499000,2013,570,0,10002
1795,50 Henry St APT 10C,2925,131000,1995,493,0,10002
1796,50 Henry St APT 11A,3325,,,,2,10002
1797,86-92 Canal St # 6C,3524,,,,2,10002
1798,86-92 Canal St # 6C,3524,,,,2,10002
1799,86-92 Canal St # 6C,3524,,,,2,10002
1800,103 Mosco St,3750,2895000,2018,2913,0,10013
1801,185 Grand St,3300,80000,2018,3048,0,10013
1802,27 Allen St,3064,5075000,2018,3810,0,10002
1803,81 Walker St FL 1,27926,,,,2,10013
1804,81 Walker St FL 2,15426,,,,2,10013
1805,81 Walker St FL 5,15000,,,,2,10013
1806,139 Centre St,6250,,,,2,10013
1807,139 Centre St,2940,,,,2,10013
1808,53 Elizabeth St,16000,,,,2,10013
1809,128 Mott St # 138,3450,,,,2,10013
1810,128 Mott St SUITE 202-138,3850,1026572,2013,2566,0,10013
1811,128 Mott St SUITE 306-138,3282,776858,2008,837,0,10013
1812,128 Mott St STE 607,2695,,,,2,10013
1813,11 East Broadway,3250,2104047,2011,1000,0,10038
1814,107 East Broadway,3450,,,,2,10002
1815,215 Park Row # 10G,3600,,,,2,10038
1816,185 Park Row APT 4D,3495,639000,2018,800,0,10038
1817,185 Park Row APT 4D,3162,,,,2,10038
1818,258 Broadway APT 3B,4895,1525000,2018,1100,0,10007
1819,170 Park Row APT 4E,3132,523000,2018,560,0,10007
1820,170 Park Row APT 4E,3760,,,,2,10007
1821,180 Park Row APT 17E,3100,550000,2018,550,0,10007
1822,180 Park Row APT 17E,3200,,,,2,10007
1823,170 Park Row # 7DE,5950,1300000,2018,1350,0,10007
1824,180 Park Row APT 20C,3795,853000,2018,860,0,10007
1825,180 Park Row APT 20C,3250,,,,2,10007
1826,2 Park Pl # 38A,25452,,,,2,10007
1827,2 Park Pl # 37B,16000,,,,2,10007
1828,2 Park Pl # 37A,25452,,,,2,10007
1829,2 Park Pl # 45B,7200,,,,2,10007
1830,2 Park Pl # 46A,16000,,,,2,10007
1831,2 Park Pl # 33A,25452,,,,2,10007
1832,2 Park Pl # 33B,16000,,,,2,10007
1833,17 Park Pl APT 2,3325,,,,2,10007
1834,2 Park Pl APT 40A,45000,,,,2,10007
1835,30 Park Pl #48D,8950,5750000,2016,2265,0,10007
1836,30 Park Pl # 67C,19988,5600375,2017,1815,0,10007
1837,30 Park Pl # 50D,24995,6262237,2016,2265,0,10007
1838,30 Park Pl # 55C,12250,4169734,2016,1543,0,10007
1839,30 Park Pl # 56D,10080,4490482,2016,1538,0,10007
1840,30 Park Pl # 45E,11000,5081067,2016,1794,0,10007
1841,30 Park Pl # 68B,24995,8349650,2017,2631,0,10007
1842,30 Park Pl # 39A,3500,1350000,2017,596,0,10007
1843,30 Park Pl # 39C,5000,1781937,2018,812,0,10007
1844,30 Park Pl # 39F,3500,1250000,2017,617,0,10007
1845,30 Park Pl # 40A,24995,6211325,2016,2219,0,10007
1846,30 Park Pl # 40B,11000,4531212,2016,1664,0,10007
1847,30 Park Pl # 40C,8500,2978381,2016,1108,0,10007
1848,30 Park Pl # 40D,24995,5091250,2016,2265,0,10007
1849,30 Park Pl # 40E,11000,4582125,2016,1794,0,10007
1850,30 Park Pl # 41A,24995,6336037,2016,2219,0,10007
1851,30 Park Pl # 41B,11000,4571942,2016,1664,0,10007
1852,30 Park Pl # 41C,8500,2871465,2016,1108,0,10007
1853,30 Park Pl # 41E,15000,4687637,2016,1794,0,10007
1854,30 Park Pl # 42A,24000,6313150,2016,2219,0,10007
1855,30 Park Pl # 42B,12500,4816322,2016,1664,0,10007
1856,30 Park Pl # 42C,8500,2891830,2016,1108,0,10007
1857,30 Park Pl # 42D,24995,5193075,2016,2265,0,10007
1858,30 Park Pl # 42E,24000,4683950,2016,2219,0,10007
1859,30 Park Pl # 43A,24995,6364062,2016,2219,0,10007
1860,37 Murray St APT 5A,14900,1680500,1999,2440,0,10007
1861,37 Murray St APT 2A,12500,866000,1999,2300,0,10007
1862,37 Murray St APT 2B,7150,456500,1999,1245,0,10007
1863,37 Murray St APT 3A,12500,911500,1999,1940,0,10007
1864,37 Murray St APT 3B,7025,482000,1999,1245,0,10007
1865,37 Murray St APT 4A,12500,,,,2,10007
1866,37 Murray St APT 4B,7150,424500,1999,1245,0,10007
1867,37 Murray St APT 5B,14900,4600000,2018,2761,0,10007
1868,37 Warren St,23900,6600000,2018,2899,0,10007
1869,37 Warren St,23900,6666482,2014,2700,0,10007
1870,37 Warren St,20000,1000,2011,2899,0,10007
1871,9 Murray St APT 9NE,16000,,,,2,10007
1872,9 Murray St APT 9W15,14900,2900000,2008,2651,0,10007
1873,9 Murray St APT 9NE15,14000,1300000,2004,2500,0,10007
1874,9 Murray St APT 9SE15,14000,391000,2001,2470,0,10007
1875,9 Murray St # 15,14900,2637500,2006,2698,0,10007
1876,9 Murray St # 15,14000,3918000,2018,2688,0,10007
1877,9 Murray St # 15,11000,3750000,2017,1932,0,10007
1878,9 Murray St # 15,14000,1323725,2004,2340,0,10007
1879,9 Murray St # 15,12500,2525000,2011,2302,0,10007
1880,9 Murray St # 15,14900,,,,2,10007
1881,71 Murray St APT 9,24995,3500000,2004,4002,0,10007
1882,9 Murray St # 4W,13000,,,,2,10007
1883,9 Murray St # 10NE15,9650,316500,2000,1761,0,10007
1884,9 Murray St # 15,7800,1525250,2004,1640,0,10007
1885,9 Murray St # 15,14900,1405185,2003,2641,0,10007
1886,9 Murray St # 4SE,13000,,,,2,10007
1887,9 Murray St APT 8W15,14900,3775000,2016,2652,0,10007
1888,9 Murray St APT 8NE15,12500,1225000,2012,2272,0,10007
1889,9 Murray St APT 6SW15,10000,1625000,2011,1875,0,10007
1890,9 Murray St APT 8SE15,14900,3775000,2008,2694,0,10007
1891,9 Murray St APT 6NW15,10000,1525000,2004,1852,0,10007
1892,9 Murray St APT 6NE15,9500,2200000,2007,1768,0,10007
1893,9 Murray St APT 10NW15,8900,313500,2000,1450,0,10007
1894,9 Murray St APT 10SE15,10000,1525000,2006,1913,0,10007
1895,9 Murray St APT 10SW15,10000,311000,2000,1873,0,10007
1896,25 Murray St,9650,1830000,2016,1520,0,10007
1897,25 Murray St,9500,,,,2,10007
1898,270 Broadway,49000,7550000,2004,8228,0,10007
1899,270 Broadway,25000,17500000,2016,4996,0,10007
1900,270 Broadway,16250,17500000,2016,2515,0,10007
1901,80 Chambers St # 14FT,23000,2392887,2004,3241,0,10007
1902,80 Chambers St APT 10B,6642,940000,2008,1056,0,10007
1903,80 Chambers St APT 10C,6642,717866,2006,1056,0,10007
1904,80 Chambers St APT 11E,6700,800000,2009,1085,0,10007
1905,80 Chambers St APT 9F,23000,2189237,2006,3525,0,10007
1906,80 Chambers St APT 8B,6642,807500,2010,1056,0,10007
1907,80 Chambers St APT 10E,6700,750000,2009,1085,0,10007
1908,80 Chambers St APT 13F,23000,3000000,2010,3525,0,10007
1909,80 Chambers St APT 10D,7995,2400005,2018,1640,0,10007
1910,80 Chambers St APT 15D,8500,1690000,2012,1640,0,10007
1911,80 Chambers St APT 9A,14000,1318633,2006,1951,0,10007
1912,80 Chambers St APT 11F,19988,3510000,2008,3525,0,10007
1913,80 Chambers St APT 11B,4700,999000,2013,1056,0,10007
1914,80 Chambers St APT 15F,23000,2750000,2011,3241,0,10007
1915,80 Chambers St APT 13B,4700,1255000,2016,1056,0,10007
1916,80 Chambers St APT 8F,18000,4525000,2016,3525,0,10007
1917,80 Chambers St APT 12A,11000,3075000,2015,1951,0,10007
1918,80 Chambers St APT 8D,7900,1176078,2006,1640,0,10007
1919,80 Chambers St APT 8C,6642,787500,2012,1056,0,10007
1920,80 Chambers St APT 13A,14000,2068000,2009,1951,0,10007
1921,80 Chambers St APT 15E,6800,1150000,2011,1085,0,10007
1922,80 Chambers St APT 15B,6724,870000,2013,1056,0,10007
1923,80 Chambers St APT 14C,6525,10,2010,1056,0,10007
1924,80 Chambers St APT 15A,14000,1624108,2006,1951,0,10007
1925,80 Chambers St APT 11A,11000,1522283,2006,1951,0,10007
1926,92 Warren St PENTHOUSE 12,24000,7200000,2018,3026,0,10007
1927,80 Warren St APT 12,7000,,,,2,10007
1928,12 Warren St # THS,16000,,,,2,10007
1929,12 Warren St # THN,27083,,,,2,10007
1930,12 Warren St APT 6,23000,,,,2,10007
1931,12 Warren St APT 4,31123,,,,2,10007
1932,85 West Broadway,3500,72226000,2017,49709,0,10007
1933,85 West Broadway,12250,4302106,2012,1762,0,10007
1934,85 West Broadway,3750,,,,2,10007
1935,85 West Broadway,10000,,,,2,10007
1936,100 Reade St APT 2A,10000,,,,2,10013
1937,100 Reade St APT 3B,3684,415000,1999,875,0,10013
1938,100 Reade St APT 4B,4400,825000,2011,825,0,10013
1939,100 Reade St APT 4C,5700,585000,1998,905,0,10013
1940,100 Reade St APT 5B,4400,875000,2009,825,0,10013
1941,100 Reade St APT 6B,4995,,,,2,10013
1942,100 Reade St APT 6D,9950,4850000,2015,1550,0,10013
1943,100 Reade St APT 7B,13500,2850000,2014,1900,0,10013
1944,100 Reade St APT 3A,9295,2600000,2014,1550,0,10013
1945,100 Reade St APT 6C,5600,4850000,2015,905,0,10013
1946,100 Reade St APT 6B,4400,865000,2006,825,0,10013
1947,100 Reade St APT 5D,9950,995000,2009,1550,0,10013
1948,100 Reade St APT 4D,9950,,,,2,10013
1949,100 Reade St APT 4A,9950,2695000,2018,1550,0,10013
1950,100 Reade St APT 3D,9950,1475000,2006,1550,0,10013
1951,100 Reade St APT 3C,5600,1075000,2007,905,0,10013
1952,100 Reade St APT 2D,10000,1950000,2008,1550,0,10013
1953,100 Reade St APT 2C,6500,2085000,2018,905,0,10013
1954,100 Reade St APT 5C,5700,,,,2,10013
1955,100 Reade St APT 5A,10000,2900000,2017,1550,0,10013
1956,100 Reade St APT 2B,4600,,,,2,10013
1957,100 Reade St APT 2B,4600,,,,2,10013
1958,100 Reade St APT 3A,9295,,,,2,10013
1959,100 Reade St PH 2,6170,,,,2,10013
1960,100 Reade St FRNT B,6900,,,,2,10013
1961,137-141 Duane St # C-3,11500,1941243,2008,2460,0,10013
1962,137-141 Duane St # 3B,14000,2800187,2008,2399,0,10013
1963,137-141 Duane St # 2D,8600,1955000,2014,1494,0,10013
1964,137-141 Duane St # 2E,13750,3000000,2011,2973,0,10013
1965,137-141 Duane St # 2A,13000,1725000,2011,2251,0,10013
1966,137 Duane St # 4E,7995,,,,2,10013
1967,137-141 Duane St # 5D,12500,7050000,2018,1850,0,10013
1968,137-141 Duane St # 4D,23900,3632850,2014,3197,0,10013
1969,137-141 Duane St # 4A,13500,7050000,2018,2166,0,10013
1970,137-141 Duane St # 4B,13000,7050000,2018,2241,0,10013
1971,137-141 Duane St # 6A,24000,7280487,2008,4942,0,10013
1972,137-141 Duane St # 2B,6500,7050000,2018,1058,0,10013
1973,137-141 Duane St # 3A,24000,10116000,2018,5822,0,10013
1974,137-141 Duane St # 5B,10000,7050000,2018,1750,0,10013
1975,137 Duane St # 141,20000,2800187,2008,5498,0,10013
1976,137-141 Duane St # 5A,13000,7050000,2018,1919,0,10013
1977,137-141 Duane St # 5E,13000,7050000,2018,2285,0,10013
1978,137-141 Duane St # 4E,10000,1098335,2010,1734,0,10013
1979,137-141 Duane St APT 5C,13222,7050000,2018,2226,0,10013
1980,137-141 Duane St APT 4C,4899,949000,2011,925,0,10013
